entity_type,canonical_text,alias_text,alias_count,method,confidence
ORG,City Water Treatment Plant - North of Julia Lane between,City Water Treatment Plant - North of Julia Lane between,10,normalized_key,0.8
ORG,City of Quintana - Water Plant,City of Quintana - Water Plant,10,normalized_key,0.8
ORG,"Clifton, City","Clifton, City",10,normalized_key,0.8
ORG,DETCOG-GLO#12-225-000-5526,DETCOG-GLO#12-225-000-5526,10,normalized_key,0.8
ORG,Demolition Texas General Land Office,Demolition Texas General Land Office,10,normalized_key,0.8
ORG,The Deweyville Independent School District,The Deweyville Independent School District,10,normalized_key,0.8
ORG,The Deweyville Independent School District,the Deweyville Independent School District,10,normalized_key,0.8
ORG,the El Lago Police Department,El Lago Police Department,10,normalized_key,0.8
ORG,Federal Emergency Management Agency’s,Federal Emergency Management Agency’s,10,normalized_key,0.8
ORG,Flood and Drainage The City of Martindale,Flood and Drainage The City of Martindale,10,normalized_key,0.8
ORG,GLO Homeowners Assistance Program -,GLO Homeowners Assistance Program -,10,normalized_key,0.8
ORG,GLO Homeowners Assistance Program - City,GLO Homeowners Assistance Program - City,10,normalized_key,0.8
ORG,HGAC-GLO#12-633-000-7039,HGAC-GLO#12-633-000-7039,10,normalized_key,0.8
ORG,HGAC-GLO#13-179-000-,HGAC-GLO#13-179-000-,10,normalized_key,0.8
ORG,HGAC-GLO#13-238-000-7421,HGAC-GLO#13-238-000-7421,10,normalized_key,0.8
ORG,HGAC-GLO#13-307-000-7582,HGAC-GLO#13-307-000-7582,10,normalized_key,0.8
ORG,Housing Authority of the City of Port Arthur,Housing Authority of the City of Port Arthur,10,normalized_key,0.8
ORG,Housing Authority of the City of Port Arthur,The Housing Authority of the City of Port Arthur,10,normalized_key,0.8
ORG,Improvements- Non Covered Projects City of,Improvements- Non Covered Projects City of,10,normalized_key,0.8
ORG,SETRPC-GLO#10-,SETRPC-GLO#10-,10,normalized_key,0.8
ORG,STDC-GLO#12-529-000-6782,STDC-GLO#12-529-000-6782,10,normalized_key,0.8
ORG,San Jacinto River Authority,San Jacinto River Authority,10,normalized_key,0.8
ORG,Southeast Texas Regional Planning Commission Area,Southeast Texas Regional Planning Commission Area,10,normalized_key,0.8
ORG,State Agency Texas General Land Office None Ancillary Activities,State Agency Texas General Land Office None Ancillary Activities,10,normalized_key,0.8
ORG,Texas Department of Rural Affairs,the Texas Department of Rural Affairs,10,normalized_key,0.8
ORG,West Central Texas Council of Governments - Callahan County,West Central Texas Council of Governments - Callahan County,10,normalized_key,0.8
ORG,the City-Wide Water Improvements,the City-Wide Water Improvements,10,normalized_key,0.8
ORG,the College of Mainland Water Plant The City of Texas City,the College of Mainland Water Plant The City of Texas City,10,normalized_key,0.8
ORG,the High Island Independent School District's,the High Island Independent School District's,10,normalized_key,0.8
ORG,the Mauriceville Municipal Utility District,the Mauriceville Municipal Utility District,10,normalized_key,0.8
ORG,the Mont Belvieu City Hall Complex,the Mont Belvieu City Hall Complex,10,normalized_key,0.8
ORG,the Mont Bevieu City Hall Complex,the Mont Bevieu City Hall Complex,10,normalized_key,0.8
ORG,the South Plains Association of Governments - Lynn County,the South Plains Association of Governments - Lynn County,10,normalized_key,0.8
GPE,-95.637066,-95.637066,10,normalized_key,0.8
GPE,-97.0066,-97.0066,10,normalized_key,0.8
GPE,3060,3060,10,normalized_key,0.8
GPE,Austwell Rd,Austwell Rd,10,normalized_key,0.8
GPE,Beverly Drive - Cypress,Beverly Drive - Cypress,10,normalized_key,0.8
GPE,the Bi- County,the Bi- County,10,normalized_key,0.8
GPE,Braille,Braille,10,normalized_key,0.8
GPE,CR 4002,CR 4002,10,normalized_key,0.8
GPE,Callahan County,Callahan County,10,normalized_key,0.8
GPE,Combes,Combes,10,normalized_key,0.8
GPE,County Rd.,County Rd,10,normalized_key,0.8
GPE,Detroit,Detroit,10,normalized_key,0.8
GPE,East Henderson Road,East Henderson Road,10,normalized_key,0.8
GPE,Gatesville,Gatesville,10,normalized_key,0.8
GPE,Hennye Street,Hennye Street,10,normalized_key,0.8
GPE,Hwy 321,Hwy 321,10,normalized_key,0.8
GPE,Irvin,Irvin,10,normalized_key,0.8
GPE,Jewett,Jewett,10,normalized_key,0.8
GPE,Lynn County,Lynn County,10,normalized_key,0.8
GPE,Marianette Street,Marianette Street,10,normalized_key,0.8
GPE,Mitchell Ward,Mitchell Ward,10,normalized_key,0.8
GPE,N. Ash Street,N. Ash Street,10,normalized_key,0.8
GPE,North Charlton Street,North Charlton Street,10,normalized_key,0.8
GPE,North Charlton Street - Woodville,North Charlton Street - Woodville,10,normalized_key,0.8
GPE,North Seadrift,North Seadrift,10,normalized_key,0.8
GPE,North Tannahill Street,North Tannahill Street,10,normalized_key,0.8
GPE,North Washington Street - GW Jackson Avenue,North Washington Street - GW Jackson Avenue,10,normalized_key,0.8
GPE,Port O’Connor,Port O’Connor,10,normalized_key,0.8
GPE,San Antonio,San Antonio,10,normalized_key,0.8
GPE,San Antonio St,San Antonio St,10,normalized_key,0.8
GPE,San Augustine Construction,San Augustine Construction,10,normalized_key,0.8
GPE,the Sargent Beach Shoreline,Sargent Beach Shoreline,10,normalized_key,0.8
GPE,Seadrift,Seadrift,10,normalized_key,0.8
GPE,Shelby,Shelby,10,normalized_key,0.8
GPE,South Ave,South Ave,10,normalized_key,0.8
GPE,Standardized Area Median,Standardized Area Median,10,normalized_key,0.8
GPE,Suntide Rd,Suntide Rd,10,normalized_key,0.8
GPE,Taylor&rsquos Bayou,Taylor&rsquos Bayou,10,normalized_key,0.8
GPE,the City of Alice,The City of Alice,10,normalized_key,0.8
GPE,The City of Alton,The City of Alton,10,normalized_key,0.8
GPE,The City of Alvarado,The City of Alvarado,10,normalized_key,0.8
GPE,The City of Alvarado,the City of Alvarado,10,normalized_key,0.8
GPE,The City of Ames,The City of Ames,10,normalized_key,0.8
GPE,the City of Arcola,the City of Arcola,10,normalized_key,0.8
GPE,The City of Calvert's,The City of Calvert's,10,normalized_key,0.8
GPE,the City of Clifton,The City of Clifton,10,normalized_key,0.8
GPE,The City of Graham,The City of Graham,10,normalized_key,0.8
GPE,The City of Grandview,The City of Grandview,10,normalized_key,0.8
GPE,the City of Hemphill,The City of Hemphill,10,normalized_key,0.8
GPE,the City of Humble,The City of Humble,10,normalized_key,0.8
GPE,The City of Kemp,The City of Kemp,10,normalized_key,0.8
GPE,The City of Kemp,the City of Kemp,10,normalized_key,0.8
GPE,The City of La Grulla,the City of La Grulla,10,normalized_key,0.8
GPE,The City of Leona,The City of Leona,10,normalized_key,0.8
GPE,The City of Lovelady,The City of Lovelady,10,normalized_key,0.8
GPE,The City of Midway,The City of Midway,10,normalized_key,0.8
GPE,The City of Muenster,The City of Muenster,10,normalized_key,0.8
GPE,The City of Muenster,the City of Muenster,10,normalized_key,0.8
GPE,The City of Muenster's,The City of Muenster's,10,normalized_key,0.8
GPE,the City of Nash,the City of Nash,10,normalized_key,0.8
GPE,The City of Palmer,The City of Palmer,10,normalized_key,0.8
GPE,The City of Pharr,The City of Pharr,10,normalized_key,0.8
GPE,The City of Primera's,The City of Primera's,10,normalized_key,0.8
GPE,The City of Springtown,The City of Springtown,10,normalized_key,0.8
GPE,The City of Wills Point,The City of Wills Point,10,normalized_key,0.8
GPE,The City of Wills Point,the City of Wills Point,10,normalized_key,0.8
GPE,The City of Wills Point's,The City of Wills Point's,10,normalized_key,0.8
GPE,the City of Woodloch,The City of Woodloch,10,normalized_key,0.8
GPE,W. Kruse Street,W. Kruse Street,10,normalized_key,0.8
GPE,Washington Rd,Washington Rd,10,normalized_key,0.8
GPE,Weems,Weems,10,normalized_key,0.8
GPE,West Alto,West Alto,10,normalized_key,0.8
GPE,west County Line,West County Line,10,normalized_key,0.8
GPE,West Elder,West Elder,10,normalized_key,0.8
GPE,West Freeman,West Freeman,10,normalized_key,0.8
GPE,West Little York Project Number,West Little York Project Number,10,normalized_key,0.8
GPE,buffer strip,buffer strip,10,normalized_key,0.8
GPE,the City of Hillcrest Village,the City of Hillcrest Village,10,normalized_key,0.8
GPE,the City of Lake Jackson Lift Stations,the City of Lake Jackson Lift Stations,10,normalized_key,0.8
GPE,the City of Pearsall Water System Improvements,the City of Pearsall Water System Improvements,10,normalized_key,0.8
GPE,the City of Seguin,the City of Seguin,10,normalized_key,0.8
GPE,the City of Tioga,the City of Tioga,10,normalized_key,0.8
TX_COUNTY,County of Fort Bend,County of Fort Bend,10,normalized_key,0.8
ORG,"167,859,450.00 State Agency","167,859,450.00 State Agency",9,normalized_key,0.8
ORG,"809,408.00 State Agency","809,408.00 State Agency",9,normalized_key,0.8
ORG,"Aransas, County","Aransas, County",9,normalized_key,0.8
ORG,"Bee, County of P-17-TX-48- HIM1 Water Facilities","Bee, County of P-17-TX-48- HIM1 Water Facilities",9,normalized_key,0.8
ORG,"Brenham, City of","Brenham, City of",9,normalized_key,0.8
ORG,CBCOG-GLO#12-290-000-5638,CBCOG-GLO#12-290-000-5638,9,normalized_key,0.8
ORG,DETCOG-GLO#12-,DETCOG-GLO#12-,9,normalized_key,0.8
ORG,Delta Manor L.P. PH_Multi_HUD_MI_Edison,Delta Manor L.P. PH_Multi_HUD_MI_Edison,9,normalized_key,0.8
ORG,Fire Department,Fire Department,9,normalized_key,0.8
ORG,Flood and Drainage The City of Midway,Flood and Drainage The City of Midway,9,normalized_key,0.8
ORG,Floods HUD MIDand State,Floods HUD MIDand State,9,normalized_key,0.8
ORG,HUD Exception Grantee,HUD Exception Grantee,9,normalized_key,0.8
ORG,HUD Location Description,HUD Location Description,9,normalized_key,0.8
ORG,La Marque Sewer Treatment Facility The City of La Marque,La Marque Sewer Treatment Facility The City of La Marque,9,normalized_key,0.8
ORG,Local Government County of,Local Government County of,9,normalized_key,0.8
ORG,"Loop North, Trades Day Office","Loop North, Trades Day Office",9,normalized_key,0.8
ORG,Other University of Texas,Other University of Texas,9,normalized_key,0.8
ORG,PH_Multi_HUD_MI_Abby Court,PH_Multi_HUD_MI_Abby Court,9,normalized_key,0.8
ORG,PH_Multi_HUD_MI_Huntington Lago,PH_Multi_HUD_MI_Huntington Lago,9,normalized_key,0.8
ORG,Rio Grande City Location Description,Rio Grande City Location Description,9,normalized_key,0.8
ORG,School Street The City of Corrigan,School Street The City of Corrigan,9,normalized_key,0.8
ORG,the University of Texas,the University of Texas,9,normalized_key,0.8
ORG,West Central Texas Council of Governments - Coleman County,West Central Texas Council of Governments - Coleman County,9,normalized_key,0.8
ORG,West Central Texas Council of Governments - Fisher County,West Central Texas Council of Governments - Fisher County,9,normalized_key,0.8
ORG,West Central Texas Council of Governments - Jones County,West Central Texas Council of Governments - Jones County,9,normalized_key,0.8
ORG,West Central Texas Council of Governments for Jones County,West Central Texas Council of Governments for Jones County,9,normalized_key,0.8
ORG,the City of Lufkin,the City of Lufkin,9,normalized_key,0.8
ORG,the Department to &ldquoutilize,the Department to &ldquoutilize,9,normalized_key,0.8
ORG,the South Plains Association of Governments - Garza County,the South Plains Association of Governments - Garza County,9,normalized_key,0.8
ORG,their Memorial City Hospital,their Memorial City Hospital,9,normalized_key,0.8
GPE,-94.2692,-94.2692,9,normalized_key,0.8
GPE,Adams Rd,Adams Rd,9,normalized_key,0.8
GPE,Addition,Addition,9,normalized_key,0.8
GPE,Alvin Street,Alvin Street,9,normalized_key,0.8
GPE,Arena Rd,Arena Rd,9,normalized_key,0.8
GPE,Autry Rd,Autry Rd,9,normalized_key,0.8
GPE,Brazos,Brazos,9,normalized_key,0.8
GPE,"Brenham, City","Brenham, City",9,normalized_key,0.8
GPE,Cancelled City,Cancelled City,9,normalized_key,0.8
GPE,Canyon,Canyon,9,normalized_key,0.8
GPE,Clarksville City's,Clarksville City's,9,normalized_key,0.8
GPE,Clear Creek Village,Clear Creek Village,9,normalized_key,0.8
GPE,Coleman County,Coleman County,9,normalized_key,0.8
GPE,College Park,College Park,9,normalized_key,0.8
GPE,DR,DR,9,normalized_key,0.8
GPE,East Collard Street,East Collard Street,9,normalized_key,0.8
GPE,East Main,East Main,9,normalized_key,0.8
GPE,Faulkville Rd,Faulkville Rd,9,normalized_key,0.8
GPE,Fisher County,Fisher County,9,normalized_key,0.8
GPE,Frio County,Frio County,9,normalized_key,0.8
GPE,Galveston City,Galveston City,9,normalized_key,0.8
GPE,Garza County,Garza County,9,normalized_key,0.8
GPE,Hill County,Hill County,9,normalized_key,0.8
GPE,Holden Rd,Holden Rd,9,normalized_key,0.8
GPE,Ivey Street,Ivey Street,9,normalized_key,0.8
GPE,Kendall County,Kendall County,9,normalized_key,0.8
GPE,Lake Camelot,Lake Camelot,9,normalized_key,0.8
GPE,Montcomery County,Montcomery County,9,normalized_key,0.8
GPE,North Madison Street,North Madison Street,9,normalized_key,0.8
GPE,North McIver Street,North McIver Street,9,normalized_key,0.8
GPE,North Powell Street,North Powell Street,9,normalized_key,0.8
GPE,North Wilson Street,North Wilson Street,9,normalized_key,0.8
GPE,North of Irene Avenue,North of Irene Avenue,9,normalized_key,0.8
GPE,Paisano Rd,Paisano Rd,9,normalized_key,0.8
GPE,Palmview,Palmview,9,normalized_key,0.8
GPE,Porter Heights,Porter Heights,9,normalized_key,0.8
GPE,QPR,QPR,9,normalized_key,0.8
GPE,Sharyland,Sharyland,9,normalized_key,0.8
GPE,South Madison Street,South Madison Street,9,normalized_key,0.8
GPE,South Shore,South Shore,9,normalized_key,0.8
GPE,South of Columbia,South of Columbia,9,normalized_key,0.8
GPE,St. Mary’s Dr.,St. Mary’s Dr.,9,normalized_key,0.8
GPE,Stockade,Stockade,9,normalized_key,0.8
GPE,the City of Charlotte,The City of Charlotte,9,normalized_key,0.8
GPE,The City of Indian Lake,The City of Indian Lake,9,normalized_key,0.8
GPE,The City of Midway,the City of Midway,9,normalized_key,0.8
GPE,The City of Oakwood,the City of Oakwood,9,normalized_key,0.8
GPE,the City of Pineland,The City of Pineland,9,normalized_key,0.8
GPE,The City of Pottsboro,The City of Pottsboro,9,normalized_key,0.8
GPE,The City of Pottsboro,the City of Pottsboro,9,normalized_key,0.8
GPE,The City of South Houston,the City of South Houston,9,normalized_key,0.8
GPE,the City of Taylor Landing,The City of Taylor Landing,9,normalized_key,0.8
GPE,the City of Trinity,The City of Trinity,9,normalized_key,0.8
GPE,The City of Yoakum's,The City of Yoakum's,9,normalized_key,0.8
GPE,the State of Texas,The State of Texas,9,normalized_key,0.8
GPE,Third St.,Third St.,9,normalized_key,0.8
GPE,Upas Avenue,Upas Avenue,9,normalized_key,0.8
GPE,Vidor - City,Vidor - City,9,normalized_key,0.8
GPE,Vine Avenue,Vine Avenue,9,normalized_key,0.8
GPE,W. Cottonwood Street,W. Cottonwood Street,9,normalized_key,0.8
GPE,Woodbranch Village,WOODBRANCH VILLAGE,9,normalized_key,0.8
GPE,Walnut Avenue,Walnut Avenue,9,normalized_key,0.8
GPE,West Elizabeth St.,West Elizabeth St.,9,normalized_key,0.8
GPE,West Herring Street,West Herring Street,9,normalized_key,0.8
GPE,West Lance Street,West Lance Street,9,normalized_key,0.8
GPE,West St.,West St.,9,normalized_key,0.8
GPE,West Turner Street,West Turner Street,9,normalized_key,0.8
GPE,Westover,Westover,9,normalized_key,0.8
GPE,the City of Garrett,the City of Garrett,9,normalized_key,0.8
GPE,the City of La Porte Water System Wells,the City of La Porte Water System Wells,9,normalized_key,0.8
GPE,the City of Progreso,the City of Progreso,9,normalized_key,0.8
GPE,the City of San Benito,the City of San Benito,9,normalized_key,0.8
GPE,west - Point Blank,west - Point Blank,9,normalized_key,0.8
TX_COUNTY,County of Archer,County of Archer,9,normalized_key,0.8
TX_COUNTY,County of Jack,County of Jack,9,normalized_key,0.8
TX_COUNTY,County of Kleberg,County of Kleberg,9,normalized_key,0.8
TX_COUNTY,County of Montague,County of Montague,9,normalized_key,0.8
TX_COUNTY,County of Walker,County of Walker,9,normalized_key,0.8
TX_COUNTY,Duval County,DUVAL COUNTY,9,normalized_key,0.8
TX_COUNTY,Limestone County,LIMESTONE COUNTY,9,normalized_key,0.8
TX_COUNTY,Tarrant County,TARRANT COUNTY,9,normalized_key,0.8
ORG,"348,441.96 State Agency","348,441.96 State Agency",8,normalized_key,0.8
ORG,"438,200.00 State Agency","438,200.00 State Agency",8,normalized_key,0.8
ORG,CITY OF INC LMI%,CITY OF INC LMI%,8,normalized_key,0.8
ORG,Center City Limit,Center City Limit,8,normalized_key,0.8
ORG,City Wastewater Treatment Plant,City Wastewater Treatment Plant,8,normalized_key,0.8
ORG,City of Bridge City,City of Bridge City,8,normalized_key,0.8
ORG,City’s Main Wastewater Treatment Plant - 931 East Floodgate Road,City’s Main Wastewater Treatment Plant - 931 East Floodgate Road,8,normalized_key,0.8
ORG,DETCOG-GLO#12-593-000-6891,DETCOG-GLO#12-593-000-6891,8,normalized_key,0.8
ORG,DETCOG-GLO#18-202-000-A779,DETCOG-GLO#18-202-000-A779,8,normalized_key,0.8
ORG,GLO Services (Planning,GLO Services (Planning,8,normalized_key,0.8
ORG,Galveston Housing Authority,the Galveston Housing Authority,8,normalized_key,0.8
ORG,HGAC-GLO#10-5052-000-5028 19,HGAC-GLO#10-5052-000-5028 19,8,normalized_key,0.8
ORG,HGAC-GLO#10-5052-000-5028 25,HGAC-GLO#10-5052-000-5028 25,8,normalized_key,0.8
ORG,HGAC-GLO#12-564-000-6858,HGAC-GLO#12-564-000-6858,8,normalized_key,0.8
ORG,HUD MI Local Buyout/Acquisition Program,HUD MI Local Buyout/Acquisition Program,8,normalized_key,0.8
